VTMagazynId,NumerKompletu,SztukiZeskanowane,SztukiDeklarowane,ZeskanowanychNaKomplet,NaKomplet,Wiazka,KodCiety,Pracownik,DokDostawy,DataUtworzenia,DataDostawy,Komplet,Deklarowany,autocompleteEnabled,wymuszonaIlosc,DataDopisu,DopisanaIlosc,DostawaDopis,Uwagi,CietyWiazka,Rodzina,Wiazka,LiterRodziny,KodWiazki,IlePrzewodow,PrzewodCiety,BIN,IndeksScala,KanBan,Uwagi,DataUtworzenia,DeleteDate,Deleted
29635bde-f0a2-4ced-1acd-08d84e3f6463,0,4,4,18,18,23419164A,AEB21409,filonowicz,49867631,09/01/2020 10:17:29,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
28010ed1-4279-4f2d-1ace-08d84e3f6463,0,64,64,16,16,23419117A,AEB22209,filonowicz,49867631,09/01/2020 10:17:34,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a4695ed6-d158-44fa-1acf-08d84e3f6463,0,4,4,16,16,23419090A,AEB18109,filonowicz,49867631,09/01/2020 10:18:04,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b2d907fe-8e0a-4c52-1ad0-08d84e3f6463,0,8,8,18,18,23419099A,AEB18709,filonowicz,49867631,09/01/2020 10:18:14,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
e9fddb5d-64f5-438d-1ad1-08d84e3f6463,0,2,2,18,18,23494023A,AEB20109,filonowicz,49867631,09/01/2020 10:18:20,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
e677eeca-71b8-4581-1ad2-08d84e3f6463,0,2,2,18,18,23494025A,AEB20309,filonowicz,49867631,09/01/2020 10:18:25,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d78f0dd2-d015-4ca1-1ad3-08d84e3f6463,0,18,18,18,18,23419128A,AEB20909,filonowicz,49867631,09/01/2020 10:18:29,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
638f378d-8df9-41ab-1ad4-08d84e3f6463,0,24,24,18,18,23419160A,AEB21009,filonowicz,49867631,09/01/2020 10:18:34,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
938f5198-4369-46ea-1ad5-08d84e3f6463,0,4,4,16,16,23419136A,AEB13809,filonowicz,49867631,09/01/2020 10:18:39,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
cab80d53-1954-4456-1ad6-08d84e3f6463,0,2,2,16,16,23419140A,AEB14009,filonowicz,49867631,09/01/2020 10:18:49,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0e2343e4-8d67-48f3-1ad7-08d84e3f6463,0,12,12,16,16,23419011A,AEB16309,filonowicz,49867631,09/01/2020 10:18:54,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d332504a-f6ee-4df4-1ad8-08d84e3f6463,0,5,5,16,16,23419087A,AEB17909,filonowicz,49867631,09/01/2020 10:19:11,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
36411366-c9d6-47d1-1ad9-08d84e3f6463,0,4,4,16,16,23419089A,AEB18009,filonowicz,49867631,09/01/2020 10:19:17,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
673a02ea-0dd1-4a17-1ada-08d84e3f6463,0,2,2,18,18,23494020A,AEB19809,filonowicz,49867631,09/01/2020 10:19:28,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8ff01beb-a20a-4090-1adb-08d84e3f6463,0,1,1,18,18,23494026A,AEB20409,filonowicz,49867631,09/01/2020 10:19:35,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
68a51423-e653-459b-1adc-08d84e3f6463,0,4,4,18,18,23494027A,AEB20509,filonowicz,49867631,09/01/2020 10:19:39,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
cea8861e-e4c4-4871-1add-08d84e3f6463,0,8,8,18,18,23419163A,AEB21306,filonowicz,49867631,09/01/2020 10:19:45,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d3611eac-0e89-46d8-1ade-08d84e3f6463,0,2,2,18,18,23494020A,AEB19806,filonowicz,49867631,09/01/2020 10:19:51,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a817e6be-3fed-45db-1adf-08d84e3f6463,0,2,2,18,18,23494023A,AEB20106,filonowicz,49867631,09/01/2020 10:19:55,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f16e4694-2d17-4ff5-1ae0-08d84e3f6463,0,2,2,18,18,23494025A,AEB20306,filonowicz,49867631,09/01/2020 10:20:02,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a9e57693-8fb5-4524-1ae1-08d84e3f6463,0,1,1,18,18,23494026A,AEB20406,filonowicz,49867631,09/01/2020 10:20:06,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
205c87e2-80d5-4272-1ae2-08d84e3f6463,0,4,4,18,18,23494027A,AEB20506,filonowicz,49867631,09/01/2020 10:20:12,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
fd1a0d0d-f43a-464e-1ae3-08d84e3f6463,0,18,18,18,18,23419128A,AEB20906,filonowicz,49867631,09/01/2020 10:20:18,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9db9d1c4-90e9-47a5-1ae4-08d84e3f6463,0,24,24,18,18,23419160A,AEB21006,filonowicz,49867631,09/01/2020 10:20:23,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a1020fd6-87c5-4f54-1ae5-08d84e3f6463,0,10,10,18,18,23419161A,AEB21106,filonowicz,49867631,09/01/2020 10:20:29,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
fac28418-0663-4604-1ae6-08d84e3f6463,0,8,8,18,18,23419162A,AEB21206,filonowicz,49867631,09/01/2020 10:20:34,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
624602fe-0172-4dac-1ae7-08d84e3f6463,0,2,2,18,18,23494020A,AEB19808,filonowicz,49867631,09/01/2020 10:20:41,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
98748bc8-cb17-4530-1ae8-08d84e3f6463,0,4,4,18,18,23419164A,AEB21406,filonowicz,49867631,09/01/2020 10:20:47,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
68234ea3-24e7-4911-1ae9-08d84e3f6463,0,2,2,18,18,23419165A,AEB21506,filonowicz,49867631,09/01/2020 10:20:56,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
e839f25f-3151-4b75-1aea-08d84e3f6463,0,64,64,16,16,23419117A,AEB22206,filonowicz,49867631,09/01/2020 10:21:03,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ada6470c-7e70-46d1-1aeb-08d84e3f6463,0,8,8,18,18,23419099A,AEB18708,filonowicz,49867631,09/01/2020 10:21:27,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b196e917-46dc-4357-1aec-08d84e3f6463,0,4,4,16,16,23419136A,AEB13808,filonowicz,49867631,09/01/2020 10:21:40,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f262abe9-3698-4ded-1aed-08d84e3f6463,0,2,2,16,16,23419140A,AEB14008,filonowicz,49867631,09/01/2020 10:21:46,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ebf43b84-94b1-4a36-1aee-08d84e3f6463,0,12,12,16,16,23419011A,AEB16308,filonowicz,49867631,09/01/2020 10:21:53,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
df462d25-228a-4dd2-1aef-08d84e3f6463,0,5,5,16,16,23419087A,AEB17908,filonowicz,49867631,09/01/2020 10:22:00,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7a2c9104-a147-4f78-1af0-08d84e3f6463,0,4,4,16,16,23419089A,AEB18008,filonowicz,49867631,09/01/2020 10:22:04,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bb06f10f-a243-412f-1af1-08d84e3f6463,0,4,4,16,16,23419090A,AEB18108,filonowicz,49867631,09/01/2020 10:22:10,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
029ce478-18bc-43da-1af2-08d84e3f6463,0,8,8,18,18,23419099A,AEB18705,filonowicz,49867631,09/01/2020 10:22:35,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
01fa5a20-5aba-475d-1af3-08d84e3f6463,0,2,2,18,18,23494020A,AEB19805,filonowicz,49867631,09/01/2020 10:22:44,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
73ba255a-dd05-469f-1af4-08d84e3f6463,0,2,2,18,18,23494023A,AEB20105,filonowicz,49867631,09/01/2020 10:22:53,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6391851c-20c1-46ec-1af5-08d84e3f6463,0,2,2,18,18,23494025A,AEB20305,filonowicz,49867631,09/01/2020 10:22:59,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
49b955c7-9817-47a3-1af6-08d84e3f6463,0,18,18,18,18,23419128A,AEB20905,filonowicz,49867631,09/01/2020 10:23:04,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
963df8f4-9c01-411a-1af7-08d84e3f6463,0,8,8,18,18,23419163A,AEB21305,filonowicz,49867631,09/01/2020 10:23:09,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3af442af-e836-4241-1af8-08d84e3f6463,0,4,4,18,18,23494027A,AEB20505,filonowicz,49867631,09/01/2020 10:23:19,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a6479e35-a64c-490d-1af9-08d84e3f6463,0,1,1,18,18,23494026A,AEB20405,filonowicz,49867631,09/01/2020 10:23:25,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
1c7692a7-42f0-4719-1afa-08d84e3f6463,0,24,24,18,18,23419160A,AEB21005,filonowicz,49867631,09/01/2020 10:23:36,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6898afb2-a45f-411e-1afb-08d84e3f6463,0,8,8,18,18,23419162A,AEB21205,filonowicz,49867631,09/01/2020 10:23:43,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
22e77903-9082-42ce-1afc-08d84e3f6463,0,10,10,18,18,23419161A,AEB21105,filonowicz,49867631,09/01/2020 10:23:48,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
59edc694-51ec-4f81-1afd-08d84e3f6463,0,12,12,16,16,23419011A,AEB16305,filonowicz,49867631,09/01/2020 10:23:56,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a139cb38-6cbd-4be1-1afe-08d84e3f6463,0,2,2,16,16,23419140A,AEB14005,filonowicz,49867631,09/01/2020 10:24:02,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5e2e2172-2a63-4c93-1aff-08d84e3f6463,0,4,4,16,16,23419136A,AEB13805,filonowicz,49867631,09/01/2020 10:24:07,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
97aff576-0fb2-4f17-1b00-08d84e3f6463,0,5,5,16,16,23419087A,AEB17905,filonowicz,49867631,09/01/2020 10:24:11,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
da8aa107-1105-4d6a-1b01-08d84e3f6463,0,4,4,16,16,23419089A,AEB18005,filonowicz,49867631,09/01/2020 10:24:16,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4436d645-31d1-4ad7-1b02-08d84e3f6463,0,8,8,18,18,23419099A,AEB18706,filonowicz,49867631,09/01/2020 10:24:23,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
edb10057-5589-476c-1b03-08d84e3f6463,0,4,4,16,16,23419090A,AEB18105,filonowicz,49867631,09/01/2020 10:24:31,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ce42186a-c6f7-41c3-1b04-08d84e3f6463,0,64,64,16,16,23419117A,AEB22204,filonowicz,49867631,09/01/2020 10:24:35,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
347eaedc-5bcf-404c-1b05-08d84e3f6463,0,2,2,18,18,23419165A,AEB21504,filonowicz,49867631,09/01/2020 10:25:02,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a16f6c7a-e1e0-4d25-1b06-08d84e3f6463,0,8,8,18,18,23419163A,AEB21304,filonowicz,49867631,09/01/2020 10:25:07,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c62a6fca-ce05-4ff6-1b07-08d84e3f6463,0,8,8,18,18,23419162A,AEB21204,filonowicz,49867631,09/01/2020 10:25:17,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
24595044-8676-4a28-1b08-08d84e3f6463,0,10,10,18,18,23419161A,AEB21104,filonowicz,49867631,09/01/2020 10:25:32,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b07df7fe-49dd-414f-1b09-08d84e3f6463,0,4,4,18,18,23419164A,AEB21404,filonowicz,49867631,09/01/2020 10:25:38,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0b029f09-b532-41e6-1b0a-08d84e3f6463,0,24,24,18,18,23419160A,AEB21004,filonowicz,49867631,09/01/2020 10:25:44,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6d676c07-5cc7-45b2-1b0b-08d84e3f6463,0,4,4,16,16,23419136A,AEB13804,filonowicz,49867631,09/01/2020 10:25:51,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
052ea827-5f11-44e1-1b0c-08d84e3f6463,0,2,2,16,16,23419140A,AEB14004,filonowicz,49867631,09/01/2020 10:26:00,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
eef56f75-94e9-4106-1b0d-08d84e3f6463,0,5,5,16,16,23419087A,AEB17904,filonowicz,49867631,09/01/2020 10:26:06,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
20e8d876-882f-4c75-1b0e-08d84e3f6463,0,4,4,16,16,23419089A,AEB18004,filonowicz,49867631,09/01/2020 10:26:14,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0c7b33ba-9515-4f34-1b0f-08d84e3f6463,0,4,4,16,16,23419090A,AEB18104,filonowicz,49867631,09/01/2020 10:26:34,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
30e9b2b9-4ca9-4b9c-1b10-08d84e3f6463,0,2,2,18,18,23494023A,AEB20104,filonowicz,49867631,09/01/2020 10:26:45,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
041d7ad1-5fd9-4688-1b11-08d84e3f6463,0,2,2,18,18,23494020A,AEB19804,filonowicz,49867631,09/01/2020 10:26:57,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
14a77982-a43d-40c8-1b12-08d84e3f6463,0,2,2,18,18,23494025A,AEB20304,filonowicz,49867631,09/01/2020 10:27:14,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3a3d52ca-af16-47d5-1b13-08d84e3f6463,0,8,8,18,18,23419099A,AEB18704,filonowicz,49867631,09/01/2020 10:27:23,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
67427864-b886-4a2f-1b14-08d84e3f6463,0,12,12,16,16,23419011A,AEB16304,filonowicz,49867631,09/01/2020 10:27:41,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5dc31b65-6706-4c93-1b15-08d84e3f6463,0,1,1,18,18,23494026A,AEB20404,filonowicz,49867631,09/01/2020 10:27:50,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0b2c9a74-12bb-40ca-1b16-08d84e3f6463,0,4,4,18,18,23494027A,AEB20504,filonowicz,49867631,09/01/2020 10:27:55,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d2d81564-3243-40c4-1b17-08d84e3f6463,0,18,18,18,18,23419128A,AEB20904,filonowicz,49867631,09/01/2020 10:27:59,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
308e07aa-edcd-4edf-1b18-08d84e3f6463,0,8,8,18,18,23419163A,AEB21303,filonowicz,49867631,09/01/2020 10:28:19,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
634615a5-1e29-40e1-1b19-08d84e3f6463,0,24,24,18,18,23419160A,AEB21003,filonowicz,49867631,09/01/2020 10:28:25,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8a042123-e322-4577-1b1a-08d84e3f6463,0,64,64,16,16,23419117A,AEB22203,filonowicz,49867631,09/01/2020 10:28:55,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c493a107-b61f-4e9e-1b1b-08d84e3f6463,0,18,18,18,18,23419128A,AEB20903,filonowicz,49867631,09/01/2020 10:29:21,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3e8b29cc-35ac-4694-1b1c-08d84e3f6463,0,10,10,18,18,23419161A,AEB21103,filonowicz,49867631,09/01/2020 10:29:29,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
fface25a-a511-4671-1b1d-08d84e3f6463,0,8,8,18,18,23419162A,AEB21203,filonowicz,49867631,09/01/2020 10:29:35,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
feda958c-4752-4209-1b1e-08d84e3f6463,0,4,4,18,18,23419164A,AEB21403,filonowicz,49867631,09/01/2020 10:29:39,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f1bcfad5-7fd4-4ba8-1b1f-08d84e3f6463,0,2,2,18,18,23419165A,AEB21503,filonowicz,49867631,09/01/2020 10:29:46,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b5045299-9212-4493-1b20-08d84e3f6463,0,2,2,18,18,23494023A,AEB20102,filonowicz,49867631,09/01/2020 10:29:53,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3973827b-5c99-4152-1b21-08d84e3f6463,0,4,4,18,18,23494027A,AEB20502,filonowicz,49867631,09/01/2020 10:29:58,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
45161508-6c44-4062-1b22-08d84e3f6463,0,18,18,18,18,23419128A,AEB20902,filonowicz,49867631,09/01/2020 10:30:03,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
960fed04-bbbf-43da-1b23-08d84e3f6463,0,5,5,16,16,23419087A,AEB17902,filonowicz,49867631,09/01/2020 10:30:08,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ff6e43d6-fd8a-4f64-1b24-08d84e3f6463,0,4,4,16,16,23419089A,AEB18002,filonowicz,49867631,09/01/2020 10:30:25,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ecbc2373-5b8f-4374-1b25-08d84e3f6463,0,4,4,16,16,23419090A,AEB18102,filonowicz,49867631,09/01/2020 10:30:37,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
de4f591e-c0e4-4476-1b26-08d84e3f6463,0,8,8,18,18,23419099A,AEB18702,filonowicz,49867631,09/01/2020 10:30:41,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bde3a8b9-b0de-41fc-1b27-08d84e3f6463,0,2,2,18,18,23494020A,AEB19802,filonowicz,49867631,09/01/2020 10:30:46,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
28f828d2-13d6-4751-1b28-08d84e3f6463,0,2,2,18,18,23494025A,AEB20302,filonowicz,49867631,09/01/2020 10:30:52,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
da99ad9c-05c8-487f-1b29-08d84e3f6463,0,1,1,18,18,23494026A,AEB20402,filonowicz,49867631,09/01/2020 10:30:57,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
80506c97-219b-440a-1b2a-08d84e3f6463,0,24,24,18,18,23419160A,AEB21002,filonowicz,49867631,09/01/2020 10:31:03,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a54a203e-110c-4a3a-1b2b-08d84e3f6463,0,64,64,16,16,23419117A,AEB22202,filonowicz,49867631,09/01/2020 10:31:13,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
43599672-46e8-44b3-1b2c-08d84e3f6463,0,2,2,16,16,23419140A,AEB14003,filonowicz,49867631,09/01/2020 10:31:38,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a0329652-d5e7-44ae-1b2d-08d84e3f6463,0,10,10,18,18,23419161A,AEB21102,filonowicz,49867631,09/01/2020 10:31:43,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
eca49106-f8ab-47f0-1b2e-08d84e3f6463,0,8,8,18,18,23419162A,AEB21202,filonowicz,49867631,09/01/2020 10:31:48,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
eb5b01f7-4973-4762-1b2f-08d84e3f6463,0,8,8,18,18,23419163A,AEB21302,filonowicz,49867631,09/01/2020 10:31:53,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0f78c17f-d1de-4cf2-1b30-08d84e3f6463,0,4,4,18,18,23419164A,AEB21402,filonowicz,49867631,09/01/2020 10:31:57,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5b97bcd2-3184-45e5-1b31-08d84e3f6463,0,2,2,18,18,23419165A,AEB21502,filonowicz,49867631,09/01/2020 10:32:02,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d4644dbd-0548-4050-1b32-08d84e3f6463,0,4,4,16,16,23419136A,AEB13803,filonowicz,49867631,09/01/2020 10:32:07,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7631e969-9958-4b5d-1b33-08d84e3f6463,0,5,5,16,16,23419087A,AEB17903,filonowicz,49867631,09/01/2020 10:32:12,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
013bcf10-ca31-439b-1b34-08d84e3f6463,0,4,4,16,16,23419089A,AEB18003,filonowicz,49867631,09/01/2020 10:32:19,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
53eed933-ba56-457a-1b35-08d84e3f6463,0,8,8,18,18,23419099A,AEB18703,filonowicz,49867631,09/01/2020 10:32:25,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
eb58532f-7bdc-4102-1b36-08d84e3f6463,0,1,1,18,18,23494026A,AEB20403,filonowicz,49867631,09/01/2020 10:32:31,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8ea3b91e-466b-4ff7-1b37-08d84e3f6463,0,4,4,16,16,23419090A,AEB18103,filonowicz,49867631,09/01/2020 10:32:47,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
fa04e9dc-e1fc-412f-1b38-08d84e3f6463,0,2,2,18,18,23494023A,AEB20103,filonowicz,49867631,09/01/2020 10:32:54,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
072ef0d6-2c4d-4125-1b39-08d84e3f6463,0,2,2,18,18,23494020A,AEB19803,filonowicz,49867631,09/01/2020 10:33:08,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c79198b0-f6f9-4802-1b3a-08d84e3f6463,0,2,2,18,18,23494025A,AEB20303,filonowicz,49867631,09/01/2020 10:33:22,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
46fd9b49-d1c2-4d7e-1b3b-08d84e3f6463,0,4,4,18,18,23494027A,AEB20503,filonowicz,49867631,09/01/2020 10:33:28,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2b06e290-6747-47ab-1b3c-08d84e3f6463,0,12,12,16,16,23419011A,AEB16303,filonowicz,49867631,09/01/2020 10:33:33,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9bb12c4e-d833-414b-1b3d-08d84e3f6463,0,4,4,16,16,23419136A,AEB13802,filonowicz,49867631,09/01/2020 10:33:47,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
362205e2-d498-49d4-1b3e-08d84e3f6463,0,2,2,16,16,23419140A,AEB14002,filonowicz,49867631,09/01/2020 10:33:54,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
03f5a4be-2435-49cf-1b3f-08d84e3f6463,0,12,12,16,16,23419011A,AEB16302,filonowicz,49867631,09/01/2020 10:34:00,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b485eef2-8331-4331-1b40-08d84e3f6463,0,64,64,16,16,23419117A,AEB22208,filonowicz,49867631,09/01/2020 10:36:27,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3a5964b9-ae31-46f3-1b41-08d84e3f6463,0,4,4,18,18,23494027A,AEB20508,filonowicz,49867631,09/01/2020 10:36:56,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7f1776d8-5bd7-423c-1b42-08d84e3f6463,0,24,24,18,18,23419160A,AEB21008,filonowicz,49867631,09/01/2020 10:37:08,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bf76e2a3-555a-4d4c-1b43-08d84e3f6463,0,8,8,18,18,23419163A,AEB21308,filonowicz,49867631,09/01/2020 10:37:16,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8a89c680-9dfa-4b70-1b44-08d84e3f6463,0,1,1,18,18,23494026A,AEB20408,filonowicz,49867631,09/01/2020 10:37:21,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
499074b2-176b-4dea-1b45-08d84e3f6463,0,2,2,18,18,23419165A,AEB21508,filonowicz,49867631,09/01/2020 10:37:26,08/31/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
