DostawaId,Kod,Ilosc,Data,DataUtworzenia,Uwagi,CietyWiazka,Rodzina,Wiazka,LiterRodziny,KodWiazki,IlePrzewodow,PrzewodCiety,BIN,IndeksScala,KanBan,Uwagi,DataUtworzenia,DeleteDate,Deleted
a28c58f2-759a-45be-85c6-08d8433e8fca,PLCGEB19221,15,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
75394bca-6ec7-4955-85c7-08d8433e8fca,PLCGEB19222,15,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
3eb22425-8e34-4f44-85c8-08d8433e8fca,PLCGEB19233,15,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
8e96d594-2771-4f16-85c9-08d8433e8fca,PLCGEB19234,15,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
4e4a8cf4-609a-4a0c-85ca-08d8433e8fca,PLCGEB19321,18,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
cd772190-d96e-47a7-85cb-08d8433e8fca,PLCGEB19322,18,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
2689e93e-6f45-4de9-85cc-08d8433e8fca,PLCGEB19333,18,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
0cc9ab92-9479-487e-85cd-08d8433e8fca,PLCGEB19334,18,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
fd1da4ab-9ac3-4bf6-85ce-08d8433e8fca,PLCGEB21021,14,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
86304e06-8e0b-400f-85cf-08d8433e8fca,PLCGEB21022,14,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
2d1dc08d-779e-48fc-85d0-08d8433e8fca,PLCGEB21033,14,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
033ed359-cf6c-47fa-85d1-08d8433e8fca,PLCGEB21034,14,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
7bfa2987-2274-48ce-85d2-08d8433e8fca,PLCGEB21421,35,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
a30e350c-ad3e-428a-85d3-08d8433e8fca,PLCGEB21422,35,08/20/2020 00:00:00,08/19/2020 15:04:09,,,,,,,,,,,False,,,,False
77c69248-cb28-4bee-85d4-08d8433e8fca,PLCGEB21433,35,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
1380c22b-c718-4cea-85d5-08d8433e8fca,PLCGEB21434,35,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
323e2b4c-94fe-42a3-85d6-08d8433e8fca,PLCGEB22221,88,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
049b8560-fa82-4d67-85d7-08d8433e8fca,PLCGEB22222,88,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
9f5125d8-daa5-42ee-85d8-08d8433e8fca,PLCGEB22234,88,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
b62c7dc8-6c72-4cfd-85d9-08d8433e8fca,PLCSEB13416,6,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
c6798587-4484-4bf7-85da-08d8433e8fca,PLCSEB13516,2,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
b62962ce-d4ae-4588-85db-08d8433e8fca,PLCSEB13716,3,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
02a0bd28-b304-417c-85dc-08d8433e8fca,PLCSEB15616,1,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
9eda08ee-5d32-4683-85dd-08d8433e8fca,PLCSEB15716,2,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
2ee3e21c-9e2d-42e7-85de-08d8433e8fca,PLCSEB18816,9,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
9f18a1f8-71e3-4784-85df-08d8433e8fca,PLCSEB18916,1,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
99839988-d7dd-4c15-85e0-08d8433e8fca,PLCSEB19216,15,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
ba5b33e1-8a20-46e0-85e1-08d8433e8fca,PLCSEB19316,18,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
ddadbcf4-b406-4402-85e2-08d8433e8fca,PLCSEB21016,14,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
e6fe1661-7a11-43b8-85e3-08d8433e8fca,PLCSEB21416,35,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
0fe8533f-2b28-4974-85e4-08d8433e8fca,PLCSEB22216,88,08/20/2020 00:00:00,08/19/2020 15:04:10,,,,,,,,,,,False,,,,False
58e6d71d-6926-4b97-085b-08d8450a0c72,PLCAEB13102,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
5fe783ec-3dcf-49bf-085c-08d8450a0c72,PLCAEB13103,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
a6458e58-5553-4990-085d-08d8450a0c72,PLCAEB13104,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
4198d4ef-db44-4518-085e-08d8450a0c72,PLCAEB13105,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
b918c9a2-847d-4ec9-085f-08d8450a0c72,PLCAEB13106,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
063bb93f-3c60-4110-0860-08d8450a0c72,PLCAEB13108,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
bcb916ea-b305-4064-0861-08d8450a0c72,PLCAEB13109,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
17e56ecb-cd3c-46c8-0862-08d8450a0c72,PLCAEB13110,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
ee4933ef-e53e-4ee6-0863-08d8450a0c72,PLCAEB13111,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
a5931a39-64cc-493a-0864-08d8450a0c72,PLCAEB13112,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
21c9d26f-7822-4cb6-0865-08d8450a0c72,PLCAEB13113,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
1fc82d9e-2ba2-43ed-0866-08d8450a0c72,PLCAEB13121,5,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
cbed2ac7-5a80-44c5-0867-08d8450a0c72,PLCAEB13402,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
03bd8530-8b6b-4098-0868-08d8450a0c72,PLCAEB13403,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
5378cadb-62b8-4d60-0869-08d8450a0c72,PLCAEB13404,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
00a82ef1-3bf1-4f34-086a-08d8450a0c72,PLCAEB13405,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
90d6a1b4-f2a9-4a2d-086b-08d8450a0c72,PLCAEB13406,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
c6712448-92ff-42df-086c-08d8450a0c72,PLCAEB13408,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
6afb10a4-8be2-414a-086d-08d8450a0c72,PLCAEB13409,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
7e51f520-d0e1-4d94-086e-08d8450a0c72,PLCAEB13410,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
e5a78817-15e1-4942-086f-08d8450a0c72,PLCAEB13411,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
3094288f-90a7-4fe7-0870-08d8450a0c72,PLCAEB13412,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
01b19ee4-0bd3-493f-0871-08d8450a0c72,PLCAEB13413,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
824f15e5-5809-4694-0872-08d8450a0c72,PLCAEB13421,13,08/21/2020 00:00:00,08/20/2020 15:07:53,,,,,,,,,,,False,,,,False
3c5ed032-e7dd-401a-0873-08d8450a0c72,PLCAEB13602,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
39c8e286-5413-4f19-0874-08d8450a0c72,PLCAEB13603,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
04129c2f-ed46-4c3c-0875-08d8450a0c72,PLCAEB13604,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
6ce79edb-c27f-48a4-0876-08d8450a0c72,PLCAEB13605,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
6a18e958-48dc-4e78-0877-08d8450a0c72,PLCAEB13606,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
2fd89496-b1c5-4d6c-0878-08d8450a0c72,PLCAEB13608,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
af8866a7-88ae-40ef-0879-08d8450a0c72,PLCAEB13609,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
1b1c3753-5529-44a5-087a-08d8450a0c72,PLCAEB13610,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
ff89e995-d453-4204-087b-08d8450a0c72,PLCAEB13611,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
23f216f4-810a-4879-087c-08d8450a0c72,PLCAEB13612,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
fc868331-2218-40c6-087d-08d8450a0c72,PLCAEB13613,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
79180ed3-789e-4fae-087e-08d8450a0c72,PLCAEB13621,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
7b5385d5-ebf4-456c-087f-08d8450a0c72,PLCAEB13802,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
da2ef3f0-fb2c-41d9-0880-08d8450a0c72,PLCAEB13803,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
d942d6ed-6c4b-4741-0881-08d8450a0c72,PLCAEB13804,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
df6534d8-7fb6-44ac-0882-08d8450a0c72,PLCAEB13805,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
312ce48b-cdae-437b-0883-08d8450a0c72,PLCAEB13806,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
312e3317-8469-4287-0884-08d8450a0c72,PLCAEB13808,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
33f639a9-449a-45b1-0885-08d8450a0c72,PLCAEB13809,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
803467b2-e2d4-4707-0886-08d8450a0c72,PLCAEB13810,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
db0b8833-f860-4757-0887-08d8450a0c72,PLCAEB13811,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
deaf2fab-28d6-4c00-0888-08d8450a0c72,PLCAEB13812,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
eab27317-8fb6-4607-0889-08d8450a0c72,PLCAEB13813,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
a43b6a94-177d-4620-088a-08d8450a0c72,PLCAEB13821,8,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
ea19029e-9a0b-42f6-088b-08d8450a0c72,PLCAEB13902,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
6314a56e-2e31-4f2a-088c-08d8450a0c72,PLCAEB13903,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
90702cf8-58c8-4f8d-088d-08d8450a0c72,PLCAEB13904,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
f7e41b27-b878-451f-088e-08d8450a0c72,PLCAEB13905,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
db0fe886-a978-48c5-088f-08d8450a0c72,PLCAEB13906,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
2f117dcb-8e2a-4e6e-0890-08d8450a0c72,PLCAEB13908,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
33d3574e-e6d1-4dd0-0891-08d8450a0c72,PLCAEB13909,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
829a547a-b626-4aca-0892-08d8450a0c72,PLCAEB13910,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
aae7a7e9-8220-444c-0893-08d8450a0c72,PLCAEB13911,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
d76f2bfd-0ac0-4b93-0894-08d8450a0c72,PLCAEB13912,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
347022c3-c416-4e32-0895-08d8450a0c72,PLCAEB13913,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
fde9e20c-9823-4937-0896-08d8450a0c72,PLCAEB13921,11,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
e536a1ad-9b40-403e-0897-08d8450a0c72,PLCAEB14002,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
e19b6c88-d8fa-45c7-0898-08d8450a0c72,PLCAEB14003,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
19e23c55-68d8-42fe-0899-08d8450a0c72,PLCAEB14004,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
7ecaf06a-5844-4bf8-089a-08d8450a0c72,PLCAEB14005,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
af135c0c-fe5f-4bcb-089b-08d8450a0c72,PLCAEB14006,1,08/21/2020 00:00:00,08/20/2020 15:07:54,,,,,,,,,,,False,,,,False
a687d49c-980a-434b-089c-08d8450a0c72,PLCAEB14008,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
5232e881-8031-4010-089d-08d8450a0c72,PLCAEB14009,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
1198f5ca-38e6-4790-089e-08d8450a0c72,PLCAEB14010,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
d5847427-f54b-4c98-089f-08d8450a0c72,PLCAEB14011,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
6bfc0c96-2c1e-43ad-08a0-08d8450a0c72,PLCAEB14012,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
4859b0c5-d1d2-483e-08a1-08d8450a0c72,PLCAEB14013,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
315c4f45-4d47-4c7e-08a2-08d8450a0c72,PLCAEB14021,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
e94cf056-3440-43aa-08a3-08d8450a0c72,PLCAEB14102,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
e06e839a-5812-40d4-08a4-08d8450a0c72,PLCAEB14103,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
fd2adb2e-025e-4a8d-08a5-08d8450a0c72,PLCAEB14104,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
8170214b-3614-48d7-08a6-08d8450a0c72,PLCAEB14105,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
90f7fcfd-219c-46ef-08a7-08d8450a0c72,PLCAEB14106,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
9257125d-8fc8-4019-08a8-08d8450a0c72,PLCAEB14108,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
37158d27-9bc8-4e27-08a9-08d8450a0c72,PLCAEB14109,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
e62e9bd1-1f8c-4c3a-08aa-08d8450a0c72,PLCAEB14110,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
5a3115ba-87f8-4990-08ab-08d8450a0c72,PLCAEB14111,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
fdf7a273-59e6-4f49-08ac-08d8450a0c72,PLCAEB14112,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
d41d565c-20ba-4415-08ad-08d8450a0c72,PLCAEB14113,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
4314f595-4d91-4f4d-08ae-08d8450a0c72,PLCAEB14121,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
3dbc8669-b816-4bc7-08af-08d8450a0c72,PLCAEB14602,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
262d9990-5171-4ce9-08b0-08d8450a0c72,PLCAEB14603,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
74fc4cb4-0a9a-4d45-08b1-08d8450a0c72,PLCAEB14604,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
06485393-f762-4a28-08b2-08d8450a0c72,PLCAEB14605,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
53aeacfa-b892-4a58-08b3-08d8450a0c72,PLCAEB14606,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
6f65c310-f2e4-44a9-08b4-08d8450a0c72,PLCAEB14608,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
b2078cf6-2aa1-478d-08b5-08d8450a0c72,PLCAEB14609,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
427a5b5a-8aca-4ec0-08b6-08d8450a0c72,PLCAEB14610,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
3e1a617d-8886-490d-08b7-08d8450a0c72,PLCAEB14611,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
3206207d-da74-4871-08b8-08d8450a0c72,PLCAEB14612,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
2bb29e46-e414-40d4-08b9-08d8450a0c72,PLCAEB14613,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
8a2220a7-d028-4073-08ba-08d8450a0c72,PLCAEB14621,1,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
89287068-0511-4082-08bb-08d8450a0c72,PLCAEB15802,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
4e59341a-bd5c-46be-08bc-08d8450a0c72,PLCAEB15803,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
d1869a81-e1ae-44ed-08bd-08d8450a0c72,PLCAEB15804,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
9733b5d3-8d4a-43e1-08be-08d8450a0c72,PLCAEB15805,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
33984267-0902-49a5-08bf-08d8450a0c72,PLCAEB15806,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
6fb5a14f-697e-4b8b-08c0-08d8450a0c72,PLCAEB15808,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
27520d7f-a32b-4b2c-08c1-08d8450a0c72,PLCAEB15809,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
e78d19f1-f2e3-433c-08c2-08d8450a0c72,PLCAEB15810,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
d601f0cb-eb8f-4703-08c3-08d8450a0c72,PLCAEB15811,2,08/21/2020 00:00:00,08/20/2020 15:07:55,,,,,,,,,,,False,,,,False
94a614f1-818c-46d9-08c4-08d8450a0c72,PLCAEB15812,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
fabc6728-5ec4-48e6-08c5-08d8450a0c72,PLCAEB15813,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
5a2fb114-32a5-46d0-08c6-08d8450a0c72,PLCAEB15820,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
d83afaea-7f3d-4452-08c7-08d8450a0c72,PLCAEB15821,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
b42daff9-b6b1-43cb-08c8-08d8450a0c72,PLCAEB16302,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
b2d1be25-f073-4a3f-08c9-08d8450a0c72,PLCAEB16303,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
ea706ff9-2def-4b31-08ca-08d8450a0c72,PLCAEB16304,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
9319ef28-659b-4aed-08cb-08d8450a0c72,PLCAEB16305,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
202bf444-d4db-4dbf-08cc-08d8450a0c72,PLCAEB16306,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
dd5607e2-1de7-4bf3-08cd-08d8450a0c72,PLCAEB16308,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
a84815d7-a3b1-46f3-08ce-08d8450a0c72,PLCAEB16309,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
f9d998b7-b88a-4cb3-08cf-08d8450a0c72,PLCAEB16310,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
a62d57ae-34a7-459a-08d0-08d8450a0c72,PLCAEB16311,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
e61a2a71-b1f1-4760-08d1-08d8450a0c72,PLCAEB16312,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
83bf5c91-208a-4961-08d2-08d8450a0c72,PLCAEB16313,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
ccd3e75d-eefd-4ea9-08d3-08d8450a0c72,PLCAEB16321,11,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
d356b0c1-bd28-4cf5-08d4-08d8450a0c72,PLCAEB16402,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
76bb1b73-c6c9-414e-08d5-08d8450a0c72,PLCAEB16403,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
b81ecc47-960a-4872-08d6-08d8450a0c72,PLCAEB16404,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
2f07778e-00f8-4daf-08d7-08d8450a0c72,PLCAEB16405,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
7d890c15-8286-4136-08d8-08d8450a0c72,PLCAEB16406,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
bf3f7c2f-28cc-4ac0-08d9-08d8450a0c72,PLCAEB16408,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
4ab8df04-e01c-43c2-08da-08d8450a0c72,PLCAEB16409,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
9c521aae-74a9-4e64-08db-08d8450a0c72,PLCAEB16410,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
ccb52ea8-0f7e-4f33-08dc-08d8450a0c72,PLCAEB16411,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
45f040ca-e2f5-4204-08dd-08d8450a0c72,PLCAEB16412,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
7ad89ba9-bcc7-4966-08de-08d8450a0c72,PLCAEB16413,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
97fa228d-efd9-4473-08df-08d8450a0c72,PLCAEB16420,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
63a36213-1292-439c-08e0-08d8450a0c72,PLCAEB16421,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
a31ca29d-057d-4913-08e1-08d8450a0c72,PLCAEB16422,3,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
4fb19f51-c4f3-4d30-08e2-08d8450a0c72,PLCAEB16602,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
de3dc3f8-5cb8-482c-08e3-08d8450a0c72,PLCAEB16603,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
81e42219-2699-4616-08e4-08d8450a0c72,PLCAEB16604,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
ce109150-2f50-45f3-08e5-08d8450a0c72,PLCAEB16605,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
b9b31661-a8f8-4d3b-08e6-08d8450a0c72,PLCAEB16606,2,08/21/2020 00:00:00,08/20/2020 15:07:56,,,,,,,,,,,False,,,,False
